batch_size,index,stage,activity_ms,interval_count,tensor_active_pct,tensor_active_pct_alignment_delta_pp,sm_active_pct,sm_active_pct_alignment_delta_pp,sm_issue_pct,sm_issue_pct_alignment_delta_pp,compute_warps_pct,compute_warps_pct_alignment_delta_pp,dram_read_pct,dram_read_pct_alignment_delta_pp,dram_write_pct,dram_write_pct_alignment_delta_pp
1,5,vlm_embed,20.496201,1494,20.051016429825214,0.10431728299307608,72.58331648874832,0.08505337159799353,7.878874528991982,0.13885680570755454,32.88663357663208,0.059560354623762635,32.90877197193763,0.07883568276872666,24.33588000039617,0.08894057976890224
1,5,vlm_prefill,55.274344,245,53.21650433336667,0.09907515139392586,89.0581556065143,0.09753137911505405,11.831887991289413,0.014426421777162801,30.91649257746053,0.02328190453060941,38.02257052566739,0.03387555354795069,17.803343337733686,0.06841774549146962
1,5,vlm_total,75.770545,1739,44.245122296533566,0.04405677694413157,84.60165322817726,0.09415603385194515,10.762583837822469,0.04651434142383337,31.449422701130104,0.022295814290369975,36.63926989043038,0.02243689813766281,19.57041766031906,0.038069041208558474
1,5,action,41.282637,4116,2.352208944404399,0.02387134329621432,66.36434205983498,0.8787877576715886,5.461520759926262,0.026147263800033294,33.61530480720018,0.6493200034677997,41.75910005458227,0.32075060999616056,18.90748563373023,0.39117992874340857
1,6,vlm_embed,20.503721,1494,20.06218856567547,0.07595679828066437,72.57951954184315,0.027967801551724847,7.857922520502498,0.08623195760418323,32.90422738389778,0.09119403253682634,32.877793011327064,0.039002140148120645,24.31633784911529,0.09584372514627759
1,6,vlm_prefill,55.383912,247,53.27972942756373,0.08826035979545566,89.08266925962182,0.12069026471080235,11.847427805388683,0.017588952546365277,30.888450349986112,0.043137617292185126,38.033763071846565,0.022030061726233896,17.790214295443775,0.07952399606586269
1,6,vlm_total,75.887633,1741,44.30483901112056,0.04389130176190292,84.62376121284478,0.08806490248549892,10.769522222415343,0.03613528175269387,31.433083622465862,0.023120130785997617,36.640695882555725,0.022338514629915096,19.553476783232917,0.042172470974289666
1,6,action,41.320487,4115,2.404207627078548,0.02268976161873404,66.32326973784215,0.878381951306622,5.48451081905206,0.027616663859745927,33.597435915990054,0.6504079925292245,41.71986119137463,0.31725920848899847,18.893304258490467,0.3843142507008679
1,7,vlm_embed,20.502598,1494,20.073703927668095,0.09736536803774953,72.58692205739,0.07231229915349502,7.8697859656615226,0.129487199622214,32.89656369402551,0.0595458195102907,32.94784924330077,0.06780267554384523,24.304190376263534,0.08881991443230675
1,7,vlm_prefill,55.245958,247,53.233732900423234,0.09460283049123319,89.0992941601266,0.13439996822935996,11.83065457929067,0.017588110246906652,30.966050946206778,0.04229581827506834,38.10504535010507,0.02907184630593207,17.812245739317255,0.07679157269749837
1,7,vlm_total,75.748556,1741,44.25842327608199,0.042643466365220206,84.62994787649814,0.11759491494464669,10.758580057948564,0.04787544728905502,31.488576112262788,0.02834667897827714,36.70916503015582,0.015566778593111508,19.569397798157368,0.043700978273435
1,7,action,41.34843,4115,2.393166245973547,0.022548062888965603,66.33886974668688,0.8672245113055084,5.491845494496405,0.026263609041504488,33.60140713927953,0.6358442388259959,41.70212922231872,0.3213346673622226,18.89680488473202,0.3792481359026212
1,8,vlm_embed,20.508456,1494,20.0507023541899,0.09210971318367456,72.57673829760758,0.04789892520430783,7.8773679013183635,0.1126872252109079,32.89716773412879,0.06873891432880441,32.94729403325145,0.0639934083774989,24.308744110234336,0.0876690083349061
1,8,vlm_prefill,55.407996,253,53.284822338638634,0.0830572179509943,89.09570864104163,0.08931205524920927,11.85129252824809,0.014516839771646417,30.893897534211487,0.023432700940855256,37.94370390150909,0.02209836284279021,17.78320300557342,0.0668532209683228
1,8,vlm_total,75.916452,1747,44.30678833620939,0.03713790523298144,84.63319007584812,0.07629053844613054,10.777756341932312,0.03865882720652003,31.43507112265995,0.01406251177281348,36.59394835786056,0.026155727087989078,19.546045829433652,0.039427843651072436
1,8,action,41.406097,4115,2.406276978967614,0.0226648505412137,66.28244871763692,0.8811701812899599,5.49019049054539,0.02436612173323205,33.514717289098755,0.6570444202939498,41.61782910859722,0.3541527712694119,18.839154460754898,0.3883694229861838
1,9,vlm_embed,20.494919,1494,20.05325080816372,0.07680313349860057,72.58509696964404,0.03281701186523378,7.855290035544908,0.09832666330615858,32.92751657130238,0.08735155284097118,32.93627000916666,0.052074126274909815,24.331229169532214,0.08534203038323795
1,9,vlm_prefill,55.27866,247,53.237301844871055,0.08947031277531181,89.087807446852,0.1272401501773146,11.83452945494699,0.019143282416759888,30.932236743799507,0.05564628375579517,38.06474391745386,0.02417990957088989,17.83715008648907,0.0920629045638961
1,9,vlm_total,75.773579,1741,44.2618192681647,0.044497370250915935,84.62422371523456,0.0988378020259546,10.758241510540238,0.040560470292685835,31.47191164086363,0.03626162359309859,36.67761586132813,0.02045046598630762,19.59364128755222,0.04900833574193442
1,9,action,41.33521,4115,2.3942185850755324,0.020731961927857423,66.31106349768152,0.9182029315927025,5.469453983661871,0.02649329711884807,33.5749714347647,0.6584478220867851,41.68878846871711,0.33251837839943477,18.8765564515095,0.3965215853505981
5,0,vlm_embed,57.782933,1400,38.34046729680544,0.5530832261491483,84.55215907783705,0.10199162095146619,13.156908026804386,0.057826209687210195,30.43062840025791,0.23752638170859086,30.366196952999946,0.04222286535714659,21.085863398453657,0.11615154599369149
5,0,vlm_prefill,230.879629,190,64.91172122855413,0.05388272258527138,97.82991776636993,0.02599663740798519,12.283483671918063,0.007301033908019505,32.6731592547734,0.020042859649606726,32.25379800831194,0.005334173505623596,14.69008152728797,0.00616838742408099
5,0,vlm_total,288.662562,1590,59.59282924953739,0.1154206619977316,95.17204680667942,0.027544922850097464,12.45832110365597,0.01741489428060916,32.22426138170283,0.06357755184061631,31.8759480905598,0.01192973198928371,15.970355050752996,0.026263873456509046
5,0,action,57.98269,4709,6.271657972405213,0.026411589389867984,69.74199125635599,0.3381116329718452,7.02987890006483,0.02351838108925275,37.047139447997324,0.19806095577835237,37.67579153364564,0.1446260599499638,22.713342844217816,0.11537424358890291
5,1,vlm_embed,58.009169,1403,38.37314754500276,0.5910925564198308,84.4137388177376,0.14093897811223144,13.170197370005422,0.06102242216226195,30.359650902773662,0.23293414184229988,30.282263550439758,0.049166141304318955,20.99059364218784,0.11603770776305922
5,1,vlm_prefill,231.059208,190,64.9602043299655,0.05334662100979415,97.81427742970537,0.03842180139386642,12.274321497717589,0.008343528122887633,32.64102065562347,0.01104389659294469,32.27266949257439,0.0021230618950269786,14.688835785328235,0.008193505969257942
5,1,vlm_total,289.068377,1593,59.6248124539752,0.1228159004054632,95.12510707803919,0.04266305130981607,12.454102542665883,0.018914933057516237,32.18320384107598,0.05557200744929247,31.873242215629833,0.008169465039753021,15.953449162652614,0.029788021399518527
